ID,UpgradeType,Level,IconID,Price,IncreaseStat,Stat
403164,Health,164,940003,84500,10,1640
403165,Health,165,940003,85000,10,1650
403166,Health,166,940003,85500,10,1660
403167,Health,167,940003,86000,10,1670
403168,Health,168,940003,86500,10,1680
403169,Health,169,940003,87000,10,1690
403170,Health,170,940003,87500,10,1700
403171,Health,171,940003,88000,10,1710
403172,Health,172,940003,88500,10,1720
403173,Health,173,940003,89000,10,1730
403174,Health,174,940003,89500,10,1740
403175,Health,175,940003,90000,10,1750
403176,Health,176,940003,90500,10,1760
403177,Health,177,940003,91000,10,1770
403178,Health,178,940003,91500,10,1780
403179,Health,179,940003,92000,10,1790
403180,Health,180,940003,92500,10,1800
403181,Health,181,940003,93000,10,1810
403182,Health,182,940003,93500,10,1820
403183,Health,183,940003,94000,10,1830
403184,Health,184,940003,94500,10,1840
403185,Health,185,940003,95000,10,1850
403186,Health,186,940003,95500,10,1860
403187,Health,187,940003,96000,10,1870
403188,Health,188,940003,96500,10,1880
403189,Health,189,940003,97000,10,1890
403190,Health,190,940003,97500,10,1900
403191,Health,191,940003,98000,10,1910
403192,Health,192,940003,98500,10,1920
403193,Health,193,940003,99000,10,1930
403194,Health,194,940003,99500,10,1940
403195,Health,195,940003,100000,10,1950
403196,Health,196,940003,100500,10,1960
403197,Health,197,940003,101000,10,1970
403198,Health,198,940003,101500,10,1980
403199,Health,199,940003,102000,10,1990
403200,Health,200,940003,102500,10,2000
403201,Health,201,940003,103000,10,2010
403202,Health,202,940003,103500,10,2020
403203,Health,203,940003,104000,10,2030
403204,Health,204,940003,104500,10,2040
403205,Health,205,940003,105000,10,2050
403206,Health,206,940003,105500,10,2060
403207,Health,207,940003,106000,10,2070
403208,Health,208,940003,106500,10,2080
403209,Health,209,940003,107000,10,2090
403210,Health,210,940003,107500,10,2100
403211,Health,211,940003,108000,10,2110
403212,Health,212,940003,108500,10,2120
403213,Health,213,940003,109000,10,2130
403214,Health,214,940003,109500,10,2140
403215,Health,215,940003,110000,10,2150
403216,Health,216,940003,110500,10,2160
403217,Health,217,940003,111000,10,2170
403218,Health,218,940003,111500,10,2180
403219,Health,219,940003,112000,10,2190
403220,Health,220,940003,112500,10,2200
403221,Health,221,940003,113000,10,2210
403222,Health,222,940003,113500,10,2220
403223,Health,223,940003,114000,10,2230
403224,Health,224,940003,114500,10,2240
403225,Health,225,940003,115000,10,2250
403226,Health,226,940003,115500,10,2260
403227,Health,227,940003,116000,10,2270
403228,Health,228,940003,116500,10,2280
403229,Health,229,940003,117000,10,2290
403230,Health,230,940003,117500,10,2300
403231,Health,231,940003,118000,10,2310
403232,Health,232,940003,118500,10,2320
403233,Health,233,940003,119000,10,2330
403234,Health,234,940003,119500,10,2340
403235,Health,235,940003,120000,10,2350
403236,Health,236,940003,120500,10,2360
403237,Health,237,940003,121000,10,2370
403238,Health,238,940003,121500,10,2380
403239,Health,239,940003,122000,10,2390
403240,Health,240,940003,122500,10,2400
403241,Health,241,940003,123000,10,2410
403242,Health,242,940003,123500,10,2420
403243,Health,243,940003,124000,10,2430
403244,Health,244,940003,124500,10,2440
403245,Health,245,940003,125000,10,2450
403246,Health,246,940003,125500,10,2460
403247,Health,247,940003,126000,10,2470
403248,Health,248,940003,126500,10,2480
403249,Health,249,940003,127000,10,2490
403250,Health,250,940003,127500,10,2500
403251,Health,251,940003,128000,10,2510
403252,Health,252,940003,128500,10,2520
403253,Health,253,940003,129000,10,2530
403254,Health,254,940003,129500,10,2540
403255,Health,255,940003,130000,10,2550
403256,Health,256,940003,130500,10,2560
403257,Health,257,940003,131000,10,2570
403258,Health,258,940003,131500,10,2580
403259,Health,259,940003,132000,10,2590
403260,Health,260,940003,132500,10,2600
403261,Health,261,940003,133000,10,2610
403262,Health,262,940003,133500,10,2620
403263,Health,263,940003,134000,10,2630
403264,Health,264,940003,134500,10,2640
403265,Health,265,940003,135000,10,2650
403266,Health,266,940003,135500,10,2660
403267,Health,267,940003,136000,10,2670
403268,Health,268,940003,136500,10,2680
403269,Health,269,940003,137000,10,2690
403270,Health,270,940003,137500,10,2700
403271,Health,271,940003,138000,10,2710
403272,Health,272,940003,138500,10,2720
403273,Health,273,940003,139000,10,2730
403274,Health,274,940003,139500,10,2740
403275,Health,275,940003,140000,10,2750
403276,Health,276,940003,140500,10,2760
403277,Health,277,940003,141000,10,2770
403278,Health,278,940003,141500,10,2780
403279,Health,279,940003,142000,10,2790
403280,Health,280,940003,142500,10,2800
403281,Health,281,940003,143000,10,2810
403282,Health,282,940003,143500,10,2820
403283,Health,283,940003,144000,10,2830
403284,Health,284,940003,144500,10,2840
403285,Health,285,940003,145000,10,2850
403286,Health,286,940003,145500,10,2860
403287,Health,287,940003,146000,10,2870
403288,Health,288,940003,146500,10,2880
403289,Health,289,940003,147000,10,2890
403290,Health,290,940003,147500,10,2900
403291,Health,291,940003,148000,10,2910
403292,Health,292,940003,148500,10,2920
403293,Health,293,940003,149000,10,2930
403294,Health,294,940003,149500,10,2940
403295,Health,295,940003,150000,10,2950
403296,Health,296,940003,150500,10,2960
403297,Health,297,940003,151000,10,2970
403298,Health,298,940003,151500,10,2980
403299,Health,299,940003,152000,10,2990
403300,Health,300,940003,152500,10,3000
403301,Health,301,940003,153000,10,3010
403302,Health,302,940003,153500,10,3020
403303,Health,303,940003,154000,10,3030
403304,Health,304,940003,154500,10,3040
403305,Health,305,940003,155000,10,3050
403306,Health,306,940003,155500,10,3060
403307,Health,307,940003,156000,10,3070
403308,Health,308,940003,156500,10,3080
403309,Health,309,940003,157000,10,3090
403310,Health,310,940003,157500,10,3100
403311,Health,311,940003,158000,10,3110
403312,Health,312,940003,158500,10,3120
403313,Health,313,940003,159000,10,3130
403314,Health,314,940003,159500,10,3140
403315,Health,315,940003,160000,10,3150
403316,Health,316,940003,160500,10,3160
403317,Health,317,940003,161000,10,3170
403318,Health,318,940003,161500,10,3180
403319,Health,319,940003,162000,10,3190
403320,Health,320,940003,162500,10,3200
403321,Health,321,940003,163000,10,3210
403322,Health,322,940003,163500,10,3220
403323,Health,323,940003,164000,10,3230
403324,Health,324,940003,164500,10,3240
403325,Health,325,940003,165000,10,3250
403326,Health,326,940003,165500,10,3260
403327,Health,327,940003,166000,10,3270
403328,Health,328,940003,166500,10,3280
403329,Health,329,940003,167000,10,3290
403330,Health,330,940003,167500,10,3300
403331,Health,331,940003,168000,10,3310
403332,Health,332,940003,168500,10,3320
403333,Health,333,940003,169000,10,3330
403334,Health,334,940003,169500,10,3340
403335,Health,335,940003,170000,10,3350
403336,Health,336,940003,170500,10,3360
403337,Health,337,940003,171000,10,3370
403338,Health,338,940003,171500,10,3380
403339,Health,339,940003,172000,10,3390
403340,Health,340,940003,172500,10,3400
403341,Health,341,940003,173000,10,3410
403342,Health,342,940003,173500,10,3420
403343,Health,343,940003,174000,10,3430
403344,Health,344,940003,174500,10,3440
403345,Health,345,940003,175000,10,3450
403346,Health,346,940003,175500,10,3460
403347,Health,347,940003,176000,10,3470
403348,Health,348,940003,176500,10,3480
403349,Health,349,940003,177000,10,3490
403350,Health,350,940003,177500,10,3500
403351,Health,351,940003,178000,10,3510
403352,Health,352,940003,178500,10,3520
403353,Health,353,940003,179000,10,3530
403354,Health,354,940003,179500,10,3540
403355,Health,355,940003,180000,10,3550
403356,Health,356,940003,180500,10,3560
403357,Health,357,940003,181000,10,3570
403358,Health,358,940003,181500,10,3580
403359,Health,359,940003,182000,10,3590
403360,Health,360,940003,182500,10,3600
403361,Health,361,940003,183000,10,3610
403362,Health,362,940003,183500,10,3620
403363,Health,363,940003,184000,10,3630
403364,Health,364,940003,184500,10,3640
403365,Health,365,940003,185000,10,3650
403366,Health,366,940003,185500,10,3660
403367,Health,367,940003,186000,10,3670
403368,Health,368,940003,186500,10,3680
403369,Health,369,940003,187000,10,3690
403370,Health,370,940003,187500,10,3700
403371,Health,371,940003,188000,10,3710
403372,Health,372,940003,188500,10,3720
403373,Health,373,940003,189000,10,3730
403374,Health,374,940003,189500,10,3740
403375,Health,375,940003,190000,10,3750
403376,Health,376,940003,190500,10,3760
403377,Health,377,940003,191000,10,3770
403378,Health,378,940003,191500,10,3780
403379,Health,379,940003,192000,10,3790
403380,Health,380,940003,192500,10,3800
403381,Health,381,940003,193000,10,3810
403382,Health,382,940003,193500,10,3820
403383,Health,383,940003,194000,10,3830
403384,Health,384,940003,194500,10,3840
403385,Health,385,940003,195000,10,3850
403386,Health,386,940003,195500,10,3860
403387,Health,387,940003,196000,10,3870
403388,Health,388,940003,196500,10,3880
403389,Health,389,940003,197000,10,3890
403390,Health,390,940003,197500,10,3900
403391,Health,391,940003,198000,10,3910
403392,Health,392,940003,198500,10,3920
403393,Health,393,940003,199000,10,3930
403394,Health,394,940003,199500,10,3940
403395,Health,395,940003,200000,10,3950
403396,Health,396,940003,200500,10,3960
403397,Health,397,940003,201000,10,3970
403398,Health,398,940003,201500,10,3980
403399,Health,399,940003,202000,10,3990
403400,Health,400,940003,202500,10,4000
403401,Health,401,940003,203000,10,4010
403402,Health,402,940003,203500,10,4020
403403,Health,403,940003,204000,10,4030
403404,Health,404,940003,204500,10,4040
403405,Health,405,940003,205000,10,4050
403406,Health,406,940003,205500,10,4060
403407,Health,407,940003,206000,10,4070
403408,Health,408,940003,206500,10,4080
403409,Health,409,940003,207000,10,4090
403410,Health,410,940003,207500,10,4100
403411,Health,411,940003,208000,10,4110
403412,Health,412,940003,208500,10,4120
403413,Health,413,940003,209000,10,4130
403414,Health,414,940003,209500,10,4140
403415,Health,415,940003,210000,10,4150
403416,Health,416,940003,210500,10,4160
403417,Health,417,940003,211000,10,4170
403418,Health,418,940003,211500,10,4180
403419,Health,419,940003,212000,10,4190
403420,Health,420,940003,212500,10,4200
403421,Health,421,940003,213000,10,4210
403422,Health,422,940003,213500,10,4220
403423,Health,423,940003,214000,10,4230
403424,Health,424,940003,214500,10,4240
403425,Health,425,940003,215000,10,4250
403426,Health,426,940003,215500,10,4260
403427,Health,427,940003,216000,10,4270
403428,Health,428,940003,216500,10,4280
403429,Health,429,940003,217000,10,4290
403430,Health,430,940003,217500,10,4300
403431,Health,431,940003,218000,10,4310
403432,Health,432,940003,218500,10,4320
403433,Health,433,940003,219000,10,4330
403434,Health,434,940003,219500,10,4340
403435,Health,435,940003,220000,10,4350
403436,Health,436,940003,220500,10,4360
403437,Health,437,940003,221000,10,4370
403438,Health,438,940003,221500,10,4380
403439,Health,439,940003,222000,10,4390
403440,Health,440,940003,222500,10,4400
403441,Health,441,940003,223000,10,4410
403442,Health,442,940003,223500,10,4420
403443,Health,443,940003,224000,10,4430
403444,Health,444,940003,224500,10,4440
403445,Health,445,940003,225000,10,4450
403446,Health,446,940003,225500,10,4460
403447,Health,447,940003,226000,10,4470
403448,Health,448,940003,226500,10,4480
403449,Health,449,940003,227000,10,4490
403450,Health,450,940003,227500,10,4500
403451,Health,451,940003,228000,10,4510
403452,Health,452,940003,228500,10,4520
403453,Health,453,940003,229000,10,4530
403454,Health,454,940003,229500,10,4540
403455,Health,455,940003,230000,10,4550
403456,Health,456,940003,230500,10,4560
403457,Health,457,940003,231000,10,4570
403458,Health,458,940003,231500,10,4580
403459,Health,459,940003,232000,10,4590
403460,Health,460,940003,232500,10,4600
403461,Health,461,940003,233000,10,4610
403462,Health,462,940003,233500,10,4620
403463,Health,463,940003,234000,10,4630
403464,Health,464,940003,234500,10,4640
403465,Health,465,940003,235000,10,4650
403466,Health,466,940003,235500,10,4660
403467,Health,467,940003,236000,10,4670
403468,Health,468,940003,236500,10,4680
403469,Health,469,940003,237000,10,4690
403470,Health,470,940003,237500,10,4700
403471,Health,471,940003,238000,10,4710
403472,Health,472,940003,238500,10,4720
403473,Health,473,940003,239000,10,4730
403474,Health,474,940003,239500,10,4740
403475,Health,475,940003,240000,10,4750
403476,Health,476,940003,240500,10,4760
403477,Health,477,940003,241000,10,4770
403478,Health,478,940003,241500,10,4780
403479,Health,479,940003,242000,10,4790
403480,Health,480,940003,242500,10,4800
403481,Health,481,940003,243000,10,4810
403482,Health,482,940003,243500,10,4820
403483,Health,483,940003,244000,10,4830
403484,Health,484,940003,244500,10,4840
403485,Health,485,940003,245000,10,4850
403486,Health,486,940003,245500,10,4860
403487,Health,487,940003,246000,10,4870
403488,Health,488,940003,246500,10,4880
403489,Health,489,940003,247000,10,4890
403490,Health,490,940003,247500,10,4900
403491,Health,491,940003,248000,10,4910
403492,Health,492,940003,248500,10,4920
403493,Health,493,940003,249000,10,4930
403494,Health,494,940003,249500,10,4940
403495,Health,495,940003,250000,10,4950
403496,Health,496,940003,250500,10,4960
403497,Health,497,940003,251000,10,4970
403498,Health,498,940003,251500,10,4980
403499,Health,499,940003,252000,10,4990
403500,Health,500,940003,252500,10,5000
403501,Health,501,940003,253000,10,5010
403502,Health,502,940003,253500,10,5020
403503,Health,503,940003,254000,10,5030
403504,Health,504,940003,254500,10,5040
403505,Health,505,940003,255000,10,5050
403506,Health,506,940003,255500,10,5060
403507,Health,507,940003,256000,10,5070
403508,Health,508,940003,256500,10,5080
403509,Health,509,940003,257000,10,5090
403510,Health,510,940003,257500,10,5100
403511,Health,511,940003,258000,10,5110
403512,Health,512,940003,258500,10,5120
403513,Health,513,940003,259000,10,5130
403514,Health,514,940003,259500,10,5140
403515,Health,515,940003,260000,10,5150
403516,Health,516,940003,260500,10,5160
403517,Health,517,940003,261000,10,5170
403518,Health,518,940003,261500,10,5180
403519,Health,519,940003,262000,10,5190
403520,Health,520,940003,262500,10,5200
403521,Health,521,940003,263000,10,5210
403522,Health,522,940003,263500,10,5220
403523,Health,523,940003,264000,10,5230
403524,Health,524,940003,264500,10,5240
403525,Health,525,940003,265000,10,5250
403526,Health,526,940003,265500,10,5260
403527,Health,527,940003,266000,10,5270
403528,Health,528,940003,266500,10,5280
403529,Health,529,940003,267000,10,5290
403530,Health,530,940003,267500,10,5300
403531,Health,531,940003,268000,10,5310
403532,Health,532,940003,268500,10,5320
403533,Health,533,940003,269000,10,5330
403534,Health,534,940003,269500,10,5340
403535,Health,535,940003,270000,10,5350
403536,Health,536,940003,270500,10,5360
403537,Health,537,940003,271000,10,5370
403538,Health,538,940003,271500,10,5380
403539,Health,539,940003,272000,10,5390
403540,Health,540,940003,272500,10,5400
403541,Health,541,940003,273000,10,5410
403542,Health,542,940003,273500,10,5420
403543,Health,543,940003,274000,10,5430
403544,Health,544,940003,274500,10,5440
403545,Health,545,940003,275000,10,5450
403546,Health,546,940003,275500,10,5460
403547,Health,547,940003,276000,10,5470
403548,Health,548,940003,276500,10,5480
403549,Health,549,940003,277000,10,5490
403550,Health,550,940003,277500,10,5500
403551,Health,551,940003,278000,10,5510
403552,Health,552,940003,278500,10,5520
403553,Health,553,940003,279000,10,5530
403554,Health,554,940003,279500,10,5540
403555,Health,555,940003,280000,10,5550
403556,Health,556,940003,280500,10,5560
403557,Health,557,940003,281000,10,5570
403558,Health,558,940003,281500,10,5580
403559,Health,559,940003,282000,10,5590
403560,Health,560,940003,282500,10,5600
403561,Health,561,940003,283000,10,5610
403562,Health,562,940003,283500,10,5620
403563,Health,563,940003,284000,10,5630
403564,Health,564,940003,284500,10,5640
403565,Health,565,940003,285000,10,5650
403566,Health,566,940003,285500,10,5660
403567,Health,567,940003,286000,10,5670
403568,Health,568,940003,286500,10,5680
403569,Health,569,940003,287000,10,5690
403570,Health,570,940003,287500,10,5700
403571,Health,571,940003,288000,10,5710
403572,Health,572,940003,288500,10,5720
403573,Health,573,940003,289000,10,5730
403574,Health,574,940003,289500,10,5740
403575,Health,575,940003,290000,10,5750
403576,Health,576,940003,290500,10,5760
403577,Health,577,940003,291000,10,5770
403578,Health,578,940003,291500,10,5780
403579,Health,579,940003,292000,10,5790
403580,Health,580,940003,292500,10,5800
403581,Health,581,940003,293000,10,5810
403582,Health,582,940003,293500,10,5820
403583,Health,583,940003,294000,10,5830
403584,Health,584,940003,294500,10,5840
403585,Health,585,940003,295000,10,5850
403586,Health,586,940003,295500,10,5860
403587,Health,587,940003,296000,10,5870
403588,Health,588,940003,296500,10,5880
403589,Health,589,940003,297000,10,5890
403590,Health,590,940003,297500,10,5900
403591,Health,591,940003,298000,10,5910
403592,Health,592,940003,298500,10,5920
403593,Health,593,940003,299000,10,5930
403594,Health,594,940003,299500,10,5940
403595,Health,595,940003,300000,10,5950
403596,Health,596,940003,300500,10,5960
403597,Health,597,940003,301000,10,5970
403598,Health,598,940003,301500,10,5980
403599,Health,599,940003,302000,10,5990
403600,Health,600,940003,302500,10,6000
403601,Health,601,940003,303000,10,6010
403602,Health,602,940003,303500,10,6020
403603,Health,603,940003,304000,10,6030
403604,Health,604,940003,304500,10,6040
403605,Health,605,940003,305000,10,6050
403606,Health,606,940003,305500,10,6060
403607,Health,607,940003,306000,10,6070
403608,Health,608,940003,306500,10,6080
403609,Health,609,940003,307000,10,6090
403610,Health,610,940003,307500,10,6100
403611,Health,611,940003,308000,10,6110
403612,Health,612,940003,308500,10,6120
403613,Health,613,940003,309000,10,6130
403614,Health,614,940003,309500,10,6140
403615,Health,615,940003,310000,10,6150
403616,Health,616,940003,310500,10,6160
403617,Health,617,940003,311000,10,6170
403618,Health,618,940003,311500,10,6180
403619,Health,619,940003,312000,10,6190
403620,Health,620,940003,312500,10,6200
403621,Health,621,940003,313000,10,6210
403622,Health,622,940003,313500,10,6220
403623,Health,623,940003,314000,10,6230
403624,Health,624,940003,314500,10,6240
403625,Health,625,940003,315000,10,6250
403626,Health,626,940003,315500,10,6260
403627,Health,627,940003,316000,10,6270
403628,Health,628,940003,316500,10,6280
403629,Health,629,940003,317000,10,6290
403630,Health,630,940003,317500,10,6300
403631,Health,631,940003,318000,10,6310
403632,Health,632,940003,318500,10,6320
403633,Health,633,940003,319000,10,6330
403634,Health,634,940003,319500,10,6340
403635,Health,635,940003,320000,10,6350
403636,Health,636,940003,320500,10,6360
403637,Health,637,940003,321000,10,6370
403638,Health,638,940003,321500,10,6380
403639,Health,639,940003,322000,10,6390
403640,Health,640,940003,322500,10,6400
403641,Health,641,940003,323000,10,6410
403642,Health,642,940003,323500,10,6420
403643,Health,643,940003,324000,10,6430
403644,Health,644,940003,324500,10,6440
403645,Health,645,940003,325000,10,6450
403646,Health,646,940003,325500,10,6460
403647,Health,647,940003,326000,10,6470
403648,Health,648,940003,326500,10,6480
403649,Health,649,940003,327000,10,6490
403650,Health,650,940003,327500,10,6500
403651,Health,651,940003,328000,10,6510
403652,Health,652,940003,328500,10,6520
403653,Health,653,940003,329000,10,6530
403654,Health,654,940003,329500,10,6540
403655,Health,655,940003,330000,10,6550
403656,Health,656,940003,330500,10,6560
403657,Health,657,940003,331000,10,6570
403658,Health,658,940003,331500,10,6580
403659,Health,659,940003,332000,10,6590
403660,Health,660,940003,332500,10,6600
403661,Health,661,940003,333000,10,6610
403662,Health,662,940003,333500,10,6620
403663,Health,663,940003,334000,10,6630
403664,Health,664,940003,334500,10,6640
403665,Health,665,940003,335000,10,6650
403666,Health,666,940003,335500,10,6660
403667,Health,667,940003,336000,10,6670
403668,Health,668,940003,336500,10,6680
403669,Health,669,940003,337000,10,6690
403670,Health,670,940003,337500,10,6700
403671,Health,671,940003,338000,10,6710
403672,Health,672,940003,338500,10,6720
403673,Health,673,940003,339000,10,6730
403674,Health,674,940003,339500,10,6740
403675,Health,675,940003,340000,10,6750
403676,Health,676,940003,340500,10,6760
403677,Health,677,940003,341000,10,6770
403678,Health,678,940003,341500,10,6780
403679,Health,679,940003,342000,10,6790
403680,Health,680,940003,342500,10,6800
403681,Health,681,940003,343000,10,6810
403682,Health,682,940003,343500,10,6820
403683,Health,683,940003,344000,10,6830
403684,Health,684,940003,344500,10,6840
403685,Health,685,940003,345000,10,6850
403686,Health,686,940003,345500,10,6860
403687,Health,687,940003,346000,10,6870
403688,Health,688,940003,346500,10,6880
403689,Health,689,940003,347000,10,6890
403690,Health,690,940003,347500,10,6900
403691,Health,691,940003,348000,10,6910
403692,Health,692,940003,348500,10,6920
403693,Health,693,940003,349000,10,6930
403694,Health,694,940003,349500,10,6940
403695,Health,695,940003,350000,10,6950
403696,Health,696,940003,350500,10,6960
403697,Health,697,940003,351000,10,6970
403698,Health,698,940003,351500,10,6980
403699,Health,699,940003,352000,10,6990
403700,Health,700,940003,352500,10,7000
403701,Health,701,940003,353000,10,7010
403702,Health,702,940003,353500,10,7020
403703,Health,703,940003,354000,10,7030
403704,Health,704,940003,354500,10,7040
403705,Health,705,940003,355000,10,7050
403706,Health,706,940003,355500,10,7060
403707,Health,707,940003,356000,10,7070
403708,Health,708,940003,356500,10,7080
403709,Health,709,940003,357000,10,7090
403710,Health,710,940003,357500,10,7100
403711,Health,711,940003,358000,10,7110
403712,Health,712,940003,358500,10,7120
403713,Health,713,940003,359000,10,7130
403714,Health,714,940003,359500,10,7140
403715,Health,715,940003,360000,10,7150
403716,Health,716,940003,360500,10,7160
403717,Health,717,940003,361000,10,7170
403718,Health,718,940003,361500,10,7180
403719,Health,719,940003,362000,10,7190
403720,Health,720,940003,362500,10,7200
403721,Health,721,940003,363000,10,7210
403722,Health,722,940003,363500,10,7220
403723,Health,723,940003,364000,10,7230
403724,Health,724,940003,364500,10,7240
403725,Health,725,940003,365000,10,7250
403726,Health,726,940003,365500,10,7260
403727,Health,727,940003,366000,10,7270
403728,Health,728,940003,366500,10,7280
403729,Health,729,940003,367000,10,7290
403730,Health,730,940003,367500,10,7300
403731,Health,731,940003,368000,10,7310
403732,Health,732,940003,368500,10,7320
403733,Health,733,940003,369000,10,7330
403734,Health,734,940003,369500,10,7340
403735,Health,735,940003,370000,10,7350
403736,Health,736,940003,370500,10,7360
403737,Health,737,940003,371000,10,7370
403738,Health,738,940003,371500,10,7380
403739,Health,739,940003,372000,10,7390
403740,Health,740,940003,372500,10,7400
403741,Health,741,940003,373000,10,7410
403742,Health,742,940003,373500,10,7420
403743,Health,743,940003,374000,10,7430
403744,Health,744,940003,374500,10,7440
403745,Health,745,940003,375000,10,7450
403746,Health,746,940003,375500,10,7460
403747,Health,747,940003,376000,10,7470
403748,Health,748,940003,376500,10,7480
403749,Health,749,940003,377000,10,7490
403750,Health,750,940003,377500,10,7500
403751,Health,751,940003,378000,10,7510
403752,Health,752,940003,378500,10,7520
403753,Health,753,940003,379000,10,7530
403754,Health,754,940003,379500,10,7540
403755,Health,755,940003,380000,10,7550
403756,Health,756,940003,380500,10,7560
403757,Health,757,940003,381000,10,7570
403758,Health,758,940003,381500,10,7580
403759,Health,759,940003,382000,10,7590
403760,Health,760,940003,382500,10,7600
403761,Health,761,940003,383000,10,7610
403762,Health,762,940003,383500,10,7620
403763,Health,763,940003,384000,10,7630
403764,Health,764,940003,384500,10,7640
403765,Health,765,940003,385000,10,7650
403766,Health,766,940003,385500,10,7660
403767,Health,767,940003,386000,10,7670
403768,Health,768,940003,386500,10,7680
403769,Health,769,940003,387000,10,7690
403770,Health,770,940003,387500,10,7700
403771,Health,771,940003,388000,10,7710
403772,Health,772,940003,388500,10,7720
403773,Health,773,940003,389000,10,7730
403774,Health,774,940003,389500,10,7740
403775,Health,775,940003,390000,10,7750
403776,Health,776,940003,390500,10,7760
403777,Health,777,940003,391000,10,7770
403778,Health,778,940003,391500,10,7780
403779,Health,779,940003,392000,10,7790
403780,Health,780,940003,392500,10,7800
403781,Health,781,940003,393000,10,7810
403782,Health,782,940003,393500,10,7820
403783,Health,783,940003,394000,10,7830
403784,Health,784,940003,394500,10,7840
403785,Health,785,940003,395000,10,7850
403786,Health,786,940003,395500,10,7860
403787,Health,787,940003,396000,10,7870
403788,Health,788,940003,396500,10,7880
403789,Health,789,940003,397000,10,7890
403790,Health,790,940003,397500,10,7900
403791,Health,791,940003,398000,10,7910
403792,Health,792,940003,398500,10,7920
403793,Health,793,940003,399000,10,7930
403794,Health,794,940003,399500,10,7940
403795,Health,795,940003,400000,10,7950
403796,Health,796,940003,400500,10,7960
403797,Health,797,940003,401000,10,7970
403798,Health,798,940003,401500,10,7980
403799,Health,799,940003,402000,10,7990
403800,Health,800,940003,402500,10,8000
403801,Health,801,940003,403000,10,8010
403802,Health,802,940003,403500,10,8020
403803,Health,803,940003,404000,10,8030
403804,Health,804,940003,404500,10,8040
403805,Health,805,940003,405000,10,8050
403806,Health,806,940003,405500,10,8060
403807,Health,807,940003,406000,10,8070
403808,Health,808,940003,406500,10,8080
403809,Health,809,940003,407000,10,8090
403810,Health,810,940003,407500,10,8100
403811,Health,811,940003,408000,10,8110
403812,Health,812,940003,408500,10,8120
403813,Health,813,940003,409000,10,8130
403814,Health,814,940003,409500,10,8140
403815,Health,815,940003,410000,10,8150
403816,Health,816,940003,410500,10,8160
403817,Health,817,940003,411000,10,8170
403818,Health,818,940003,411500,10,8180
403819,Health,819,940003,412000,10,8190
403820,Health,820,940003,412500,10,8200
403821,Health,821,940003,413000,10,8210
403822,Health,822,940003,413500,10,8220
403823,Health,823,940003,414000,10,8230
403824,Health,824,940003,414500,10,8240
403825,Health,825,940003,415000,10,8250
403826,Health,826,940003,415500,10,8260
403827,Health,827,940003,416000,10,8270
403828,Health,828,940003,416500,10,8280
403829,Health,829,940003,417000,10,8290
403830,Health,830,940003,417500,10,8300
403831,Health,831,940003,418000,10,8310
403832,Health,832,940003,418500,10,8320
403833,Health,833,940003,419000,10,8330
403834,Health,834,940003,419500,10,8340
403835,Health,835,940003,420000,10,8350
403836,Health,836,940003,420500,10,8360
403837,Health,837,940003,421000,10,8370
403838,Health,838,940003,421500,10,8380
403839,Health,839,940003,422000,10,8390
403840,Health,840,940003,422500,10,8400
403841,Health,841,940003,423000,10,8410
403842,Health,842,940003,423500,10,8420
403843,Health,843,940003,424000,10,8430
403844,Health,844,940003,424500,10,8440
403845,Health,845,940003,425000,10,8450
403846,Health,846,940003,425500,10,8460
403847,Health,847,940003,426000,10,8470
403848,Health,848,940003,426500,10,8480
403849,Health,849,940003,427000,10,8490
403850,Health,850,940003,427500,10,8500
403851,Health,851,940003,428000,10,8510
403852,Health,852,940003,428500,10,8520
403853,Health,853,940003,429000,10,8530
403854,Health,854,940003,429500,10,8540
403855,Health,855,940003,430000,10,8550
403856,Health,856,940003,430500,10,8560
403857,Health,857,940003,431000,10,8570
403858,Health,858,940003,431500,10,8580
403859,Health,859,940003,432000,10,8590
403860,Health,860,940003,432500,10,8600
403861,Health,861,940003,433000,10,8610
403862,Health,862,940003,433500,10,8620
403863,Health,863,940003,434000,10,8630
403864,Health,864,940003,434500,10,8640
403865,Health,865,940003,435000,10,8650
403866,Health,866,940003,435500,10,8660
403867,Health,867,940003,436000,10,8670
403868,Health,868,940003,436500,10,8680
403869,Health,869,940003,437000,10,8690
403870,Health,870,940003,437500,10,8700
403871,Health,871,940003,438000,10,8710
403872,Health,872,940003,438500,10,8720
403873,Health,873,940003,439000,10,8730
403874,Health,874,940003,439500,10,8740
403875,Health,875,940003,440000,10,8750
403876,Health,876,940003,440500,10,8760
403877,Health,877,940003,441000,10,8770
403878,Health,878,940003,441500,10,8780
403879,Health,879,940003,442000,10,8790
403880,Health,880,940003,442500,10,8800
403881,Health,881,940003,443000,10,8810
403882,Health,882,940003,443500,10,8820
403883,Health,883,940003,444000,10,8830
403884,Health,884,940003,444500,10,8840
403885,Health,885,940003,445000,10,8850
403886,Health,886,940003,445500,10,8860
403887,Health,887,940003,446000,10,8870
403888,Health,888,940003,446500,10,8880
403889,Health,889,940003,447000,10,8890
403890,Health,890,940003,447500,10,8900
403891,Health,891,940003,448000,10,8910
403892,Health,892,940003,448500,10,8920
403893,Health,893,940003,449000,10,8930
403894,Health,894,940003,449500,10,8940
403895,Health,895,940003,450000,10,8950
403896,Health,896,940003,450500,10,8960
403897,Health,897,940003,451000,10,8970
403898,Health,898,940003,451500,10,8980
